13444.9
14754.1
15156.6
15180.1
16954.8
17172.3
16228.2
14976.2
14468.5
14919.5
13308.1
13841.2
14243.1
13638.6
13632.0
11282.5
11162.7
11175.5
11521.8
12783.9
11549.9
10814.5
10858.2
11429.0
11175.9
11104.2
11459.7
11767.7
11234.0
10107.3
10226.9
9114.7
8870.8
9251.3
8218.0
6937.1
7701.2
7592.7
8260.7
8696.8
8569.3
8084.6
8911.3
8544.7
9485.6
10033.8
10188.7
11097.2
10417.2
11182.3
11256.4
10481.7
9848.0
10175.5
9705.7
9610.1
10326.5
10594.8
10334.4
10929.4
11043.1
11465.4
11504.4
11440.7
10735.5
9928.6
9316.7
9252.8
8797.3
9544.8
9142.1
9160.1
8217.7
8268.4
8283.2
7883.4
8215.4
8623.1
8920.7
8911.4
8725.0
8934.8
8548.1
8472.8
8152.2
7808.5
7959.8
7106.6
6853.8
6943.8
6835.8
7074.6
7434.3
6815.5
6790.4
6634.9
6917.2
7049.9
6789.5
6871.1
6875.5
