1523430384878.0 7374500.0
1523430384878.0 7374500.0
1523430384878.0 7374500.0
1523430513281.0 7389000.0
1523430513281.0 7389000.0
1523430513281.0 7389000.0
1523430513281.0 7389000.0
1523430513281.0 7389000.0
1523430662901.0 7389000.0
1523430688594.0 7389000.0
1523430688594.0 7389000.0
1523430747935.0 7380500.0
1523430747935.0 7380500.0
1523430747935.0 7380500.0
1523430848508.0 7380500.0
1523430848508.0 7380500.0
1523430848508.0 7380500.0
1523430848508.0 7380500.0
1523430971797.0 7380000.0
1523430971797.0 7380000.0
1523430971797.0 7380000.0
1523431067057.0 7388000.0
1523431067057.0 7388000.0
1523431067057.0 7388000.0
1523431067057.0 7388000.0
1523431160142.0 7385000.0
1523431206317.0 7385000.0
1523431227439.0 7385000.0
1523431275965.0 7385000.0
1523431275965.0 7385000.0
1523431322695.0 7385000.0
1523431360497.0 7385000.0
1523431360497.0 7385000.0
1523431430173.0 7381000.0
1523431434701.0 7385000.0
1523431466800.0 7385000.0
1523431516952.0 7384500.0
1523431535873.0 7385000.0
1523431579959.0 7385000.0
1523431579959.0 7385000.0
1523431641435.0 7384500.0
1523431661425.0 7385000.0
1523431703782.0 7384500.0
1523431703782.0 7384500.0
1523431703782.0 7384500.0
1523431703782.0 7384500.0
1523431817206.0 7384500.0
1523431830046.0 7385000.0
1523431886020.0 7384500.0
1523431886020.0 7384500.0
